wikidata,local_id,osm_id,geom,wikidataLabel
http://www.wikidata.org/entity/Q1577588,15507,1422324,Point(-74.180555555 5.657777777),Otanche
http://www.wikidata.org/entity/Q1654528,15511,1315408,Point(-73.397777777 5.140555555),Pachavita
http://www.wikidata.org/entity/Q2433466,15514,1315412,Point(-73.051666666 5.098888888),Páez
http://www.wikidata.org/entity/Q1391867,15516,1308644,Point(-73.1175 5.78),Paipa
http://www.wikidata.org/entity/Q935494,15518,1315392,Point(-72.703055555 5.293055555),Pajarito
http://www.wikidata.org/entity/Q1656207,15522,1423466,Point(-72.459166666 6.442777777),Panqueba
http://www.wikidata.org/entity/Q1577120,15531,1306567,Point(-73.978888888 5.656111111),Pauna
http://www.wikidata.org/entity/Q2022761,15533,1315435,Point(-72.423888888 5.625277777),Paya
http://www.wikidata.org/entity/Q2279482,15537,1308639,Point(-72.749444444 5.985555555),Paz del Río
http://www.wikidata.org/entity/Q1575463,15542,1351879,Point(-73.050277777 5.558888888),Pesca
http://www.wikidata.org/entity/Q1656260,15550,1315427,Point(-72.485277777 5.7225),Pisba
http://www.wikidata.org/entity/Q2335098,15572,1422326,Point(-74.5875 5.976111111),Puerto Boyacá
http://www.wikidata.org/entity/Q1575472,15580,1344976,Point(-74.179166666 5.519444444),Quípama
http://www.wikidata.org/entity/Q1575682,15599,1351876,Point(-73.335555555 5.400833333),Ramiriquí
http://www.wikidata.org/entity/Q1526054,15600,1315406,Point(-73.63 5.538888888),Ráquira
http://www.wikidata.org/entity/Q1654613,15621,1345076,Point(-73.208611111 5.356666666),Rondón
http://www.wikidata.org/entity/Q1525813,15632,1344654,Point(-73.763055555 5.696944444),Saboyá
http://www.wikidata.org/entity/Q1656093,15638,1315409,Point(-73.542222222 5.583333333),Sáchica
http://www.wikidata.org/entity/Q1526091,15646,1315407,Point(-73.486666666 5.491944444),Samacá
http://www.wikidata.org/entity/Q1656180,15660,1315418,Point(-73.076944444 5.2225),San Eduardo
http://www.wikidata.org/entity/Q1576405,15664,1306568,Point(-73.546666666 6.019166666),San José de Pare
http://www.wikidata.org/entity/Q1577001,15667,1315402,Point(-73.168417 4.820164),San Luis de Gaceno
http://www.wikidata.org/entity/Q1654673,15673,1315424,Point(-72.555 6.4025),San Mateo
http://www.wikidata.org/entity/Q1656150,15676,1315400,Point(-73.722777777 5.517777777),San Miguel de Sema
http://www.wikidata.org/entity/Q1575910,15681,1345187,Point(-74.069444444 5.651388888),San Pablo de Borbur
http://www.wikidata.org/entity/Q1575506,15686,1352536,Point(-73.481111111 6.057222222),Santana
http://www.wikidata.org/entity/Q2434307,15690,1315401,Point(-73.262777777 4.86),Santa María
http://www.wikidata.org/entity/Q1526329,15693,1315387,Point(-72.981666666 5.874722222),Santa Rosa de Viterbo
http://www.wikidata.org/entity/Q1654858,15696,1306569,Point(-73.603055555 5.713611111),Santa Sofía
http://www.wikidata.org/entity/Q1654912,15720,1315425,Point(-72.7075 6.131388888),Sativanorte
http://www.wikidata.org/entity/Q1656373,15723,1423449,Point(-72.711666666 6.093333333),Sativasur
http://www.wikidata.org/entity/Q1576379,15740,1345190,Point(-73.244166666 5.513055555),Siachoque
http://www.wikidata.org/entity/Q1577643,15753,1344478,Point(-72.683888888 6.332777777),Soatá
http://www.wikidata.org/entity/Q1576416,15755,1315432,Point(-72.636388888 6.040833333),Socotá
http://www.wikidata.org/entity/Q1574712,15757,1315434,Point(-72.692222222 5.997777777),Socha
http://www.wikidata.org/entity/Q989996,15759,4840466,Point(-72.9279328 5.7148307),Sogamoso
http://www.wikidata.org/entity/Q1654735,15761,1353243,Point(-73.432222222 4.986111111),Somondoco
http://www.wikidata.org/entity/Q1655051,15762,1345186,Point(-73.450277777 5.566388888),Sora
http://www.wikidata.org/entity/Q1579502,15763,1308656,Point(-73.248055555 5.765),Sotaquirá
http://www.wikidata.org/entity/Q1576242,15764,1345213,Point(-73.333333333 5.500555555),Soracá
http://www.wikidata.org/entity/Q1656233,15774,1315429,Point(-72.691111111 6.229444444),Susacón
http://www.wikidata.org/entity/Q1576393,15776,1306570,Point(-73.621388888 5.620555555),Sutamarchán
http://www.wikidata.org/entity/Q1654861,15778,1315415,Point(-73.451944444 5.021111111),Sutatenza
http://www.wikidata.org/entity/Q1574813,15790,1308641,Point(-72.781388888 5.909166666),Tasco
http://www.wikidata.org/entity/Q1654622,15798,1344585,Point(-73.421111111 5.076944444),Tenza
http://www.wikidata.org/entity/Q1579430,15804,1353543,Point(-73.396944444 5.317222222),Tibaná
http://www.wikidata.org/entity/Q1525713,15806,1308640,Point(-72.998888888 5.748055555),Tibasosa
http://www.wikidata.org/entity/Q1654591,15808,1306575,Point(-73.646111111 5.580833333),Tinjacá
http://www.wikidata.org/entity/Q1654480,15810,1344489,Point(-72.691666666 6.420277777),Tipacoque
http://www.wikidata.org/entity/Q514196,15814,1344500,Point(-73.184444444 5.564722222),Toca
http://www.wikidata.org/entity/Q1654994,15816,1306572,Point(-73.513333333 5.9375),Togüí
http://www.wikidata.org/entity/Q1656317,15820,1352343,Point(-72.831666666 5.767777777),Tópaga
http://www.wikidata.org/entity/Q517235,15822,1351878,Point(-72.986111111 5.560277777),Tota
http://www.wikidata.org/entity/Q1654497,15832,1306576,Point(-73.932222222 5.730277777),Tununguá
http://www.wikidata.org/entity/Q927087,15835,1315414,Point(-73.489722222 5.323611111),Turmequé
http://www.wikidata.org/entity/Q742239,15837,1308654,Point(-73.2275 5.689722222),Tuta
http://www.wikidata.org/entity/Q735698,15839,1352374,Point(-72.856111111 6.031666666),Tutazá
http://www.wikidata.org/entity/Q1576294,15842,1315413,Point(-73.457222222 5.220555555),Úmbita
http://www.wikidata.org/entity/Q1525707,15861,1315403,Point(-73.521944444 5.366388888),Ventachurrusca
http://www.wikidata.org/entity/Q1655106,15879,1345219,Point(-73.296111111 5.436388888),Viracachá
http://www.wikidata.org/entity/Q1654785,15897,1354797,Point(-73.170277777 5.283888888),Zetaquira
http://www.wikidata.org/entity/Q1754413,1600055,331467,Point(-52.0022 0.901389),Serra do Navio
http://www.wikidata.org/entity/Q586263,1600105,331477,Point(-50.792777777 2.052777777),Amapá
http://www.wikidata.org/entity/Q1772647,1600154,331465,Point(-51.948888888 0.779444444),Pedra Branca do Amapari
http://www.wikidata.org/entity/Q1754431,1600204,331472,Point(-50.948888888 2.497777777),Calçoene
http://www.wikidata.org/entity/Q1754422,1600212,331466,Point(-50.801944444 0.985833333),Cutias
http://www.wikidata.org/entity/Q1647054,1600238,331479,Point(-51.18 0.857777777),Ferreira Gomes
http://www.wikidata.org/entity/Q368933,1600253,331468,Point(-50.670833333 0.595833333),Itaubal
http://www.wikidata.org/entity/Q1117969,1600279,331469,Point(-52.515833333 -0.841944444),Laranjal do Jari
http://www.wikidata.org/entity/Q180215,1600303,331473,Point(-51.065311111 0.032958333),Macapá
http://www.wikidata.org/entity/Q1800704,1600402,331475,Point(-51.288888888 -0.115),Mazagão (Amapá)
http://www.wikidata.org/entity/Q906717,1600501,331471,Point(-51.835 3.842777777),Oiapoque
http://www.wikidata.org/entity/Q1772692,1600535,331470,Point(-51.412777777 0.712777777),Porto Grande
http://www.wikidata.org/entity/Q1772625,1600550,331474,Point(-50.790833333 1.742777777),Pracuúba
http://www.wikidata.org/entity/Q1994845,1600600,331476,Point(-51.175 -0.035),Santana
http://www.wikidata.org/entity/Q1800762,1600709,331478,Point(-50.911944444 1.505833333),Tartarugalzinho
http://www.wikidata.org/entity/Q1772675,1600808,331464,Point(-52.423888888 -0.937777777),Vitória do Jari
http://www.wikidata.org/entity/Q235190,17001,385842,Point(-75.484722222 5.066111111),Manizales
http://www.wikidata.org/entity/Q1784836,1700251,336740,Point(-49.150833333 -9.620833333),Abreulândia
http://www.wikidata.org/entity/Q1802133,1700301,336780,Point(-47.465833333 -6.562777777),Aguiarnópolis
http://www.wikidata.org/entity/Q1802116,1700350,336857,Point(-48.935833333 -11.305833333),Aliança do Tocantins
http://www.wikidata.org/entity/Q22060165,1700400,336768,Point(-47.17 -11.573888888),Almas
http://www.wikidata.org/entity/Q22060164,1700707,336831,Point(-49.125 -12.48),Alvorada
http://www.wikidata.org/entity/Q1948373,1701002,336748,Point(-48.072777777 -6.365833333),Ananás
http://www.wikidata.org/entity/Q2011594,1701051,336775,Point(-47.865 -6.39),Angico
http://www.wikidata.org/entity/Q1802077,1701101,336847,Point(-47.971944444 -9.951944444),Aparecida do Rio Negro
http://www.wikidata.org/entity/Q1442012,17013,410730,Point(-75.456388888 5.609166666),Aguadas
http://www.wikidata.org/entity/Q1801778,1701309,336875,Point(-48.527777777 -7.161944444),Aragominas
http://www.wikidata.org/entity/Q1801734,1701903,336771,Point(-49.555833333 -8.803888888),Araguacema
http://www.wikidata.org/entity/Q593716,1702000,336846,Point(-49.825833333 -12.930833333),Araguaçu
http://www.wikidata.org/entity/Q625279,1702109,336824,Point(-48.206944444 -7.190833333),Araguaína
http://www.wikidata.org/entity/Q957649,1702158,336869,Point(-48.643888888 -6.580833333),Araguanã
http://www.wikidata.org/entity/Q1783966,1702208,336850,Point(-48.123888888 -5.650833333),Araguatins
http://www.wikidata.org/entity/Q609102,1702307,336792,Point(-49.063888888 -7.657777777),Arapoema
http://www.wikidata.org/entity/Q1801696,1702406,336746,Point(-46.937777777 -12.930833333),Arraias
http://www.wikidata.org/entity/Q1801708,1702554,336794,Point(-47.887777777 -5.465833333),Augustinópolis
http://www.wikidata.org/entity/Q1801726,1702703,336849,Point(-46.407777777 -12.712777777),Aurora do Tocantins
http://www.wikidata.org/entity/Q1801670,1702901,336864,Point(-47.768888888 -5.616944444),Axixá do Tocantins
http://www.wikidata.org/entity/Q1801746,1703008,336811,Point(-47.756944444 -7.205),Babaçulândia
http://www.wikidata.org/entity/Q2011614,1703057,336789,Point(-48.583888888 -7.755833333),Bandeirantes do Tocantins
http://www.wikidata.org/entity/Q512635,1703073,336856,Point(-47.682777777 -7.688888888),Barra do Ouro
http://www.wikidata.org/entity/Q1801737,1703107,336844,Point(-48.725 -9.835833333),Barrolândia
http://www.wikidata.org/entity/Q2011573,1703206,336807,Point(-48.887777777 -7.873888888),Bernardo Sayão
http://www.wikidata.org/entity/Q599288,1703305,336822,Point(-48.165833333 -8.965),Bom Jesus do Tocantins
http://www.wikidata.org/entity/Q1801749,1703602,336759,Point(-48.480833333 -8.387777777),Brasilândia do Tocantins
http://www.wikidata.org/entity/Q1801741,1703701,336833,Point(-48.565833333 -11.0),Brejinho de Nazaré
http://www.wikidata.org/entity/Q1801703,1703800,336848,Point(-48.228888888 -5.315833333),Buriti do Tocantins
http://www.wikidata.org/entity/Q2289907,1703826,336825,Point(-47.921944444 -6.121944444),Cachoeirinha
http://www.wikidata.org/entity/Q1801753,1703842,336770,Point(-46.867777777 -7.993888888),Campos Lindos
http://www.wikidata.org/entity/Q1801690,1703867,336752,Point(-49.160833333 -11.890833333),Cariri do Tocantins
http://www.wikidata.org/entity/Q1801654,1703883,336755,Point(-48.395833333 -7.032777777),Carmolândia
http://www.wikidata.org/entity/Q1801716,1703891,336806,Point(-48.035 -5.321944444),Carrasco Bonito
http://www.wikidata.org/entity/Q1801760,1703909,336827,Point(-49.955833333 -9.277777777),Caseara
http://www.wikidata.org/entity/Q2116769,1704105,336793,Point(-47.335833333 -8.950833333),Centenário
http://www.wikidata.org/entity/Q547678,17042,408547,Point(-75.784042 5.238092),Anserma
http://www.wikidata.org/entity/Q773264,1704600,336863,Point(-49.14 -10.143888888),Chapada de Areia
http://www.wikidata.org/entity/Q1525243,17050,410728,Point(-75.490833333 5.271388888),Aranzazu
http://www.wikidata.org/entity/Q1801647,1705102,336820,Point(-47.750833333 -11.616944444),Chapada da Natividade
http://www.wikidata.org/entity/Q1801758,1705508,336843,Point(-48.475 -8.058888888),Colinas do Tocantins
http://www.wikidata.org/entity/Q746335,1705557,336868,Point(-46.5474874 -12.816382),Combinado
http://www.wikidata.org/entity/Q1801713,1705607,336816,Point(-47.297777777 -12.218888888),Conceição do Tocantins
http://www.wikidata.org/entity/Q672837,1706001,336873,Point(-49.246944444 -8.283888888),Couto de Magalhães
http://www.wikidata.org/entity/Q1798698,1706100,336866,Point(-49.192777777 -10.6),Cristalândia
http://www.wikidata.org/entity/Q1801175,1706258,336814,Point(-48.918888888 -11.1),Crixás do Tocantins
http://www.wikidata.org/entity/Q1801100,1706506,336872,Point(-47.76 -6.712777777),Darcinópolis
http://www.wikidata.org/entity/Q1801150,1707009,336871,Point(-46.820277777 -11.625833333),Dianópolis
http://www.wikidata.org/entity/Q649398,1707108,336784,Point(-49.213888888 -9.8),Divinópolis do Tocantins
http://www.wikidata.org/entity/Q967767,1707207,336865,Point(-49.063888888 -9.257777777),Dois Irmãos do Tocantins
http://www.wikidata.org/entity/Q1800970,1707306,336867,Point(-49.270833333 -11.343888888),Dueré
http://www.wikidata.org/entity/Q977277,1707405,336773,Point(-48.510833333 -5.342777777),Esperantina
http://www.wikidata.org/entity/Q2196935,1707553,336754,Point(-48.906944444 -10.760833333),Fátima
http://www.wikidata.org/entity/Q1801233,1707652,336782,Point(-49.173888888 -12.130833333),Figueirópolis
http://www.wikidata.org/entity/Q690299,1707702,336826,Point(-47.49 -7.335833333),Filadélfia
http://www.wikidata.org/entity/Q1801246,1708205,336772,Point(-49.528888888 -11.796944444),Formoso do Araguaia
http://www.wikidata.org/entity/Q1801070,1708254,336795,Point(-48.518888888 -9.056944444),Tabocão
http://www.wikidata.org/entity/Q1801208,1708304,336870,Point(-48.931944444 -8.775833333),Goianorte
http://www.wikidata.org/entity/Q1525292,17088,408545,Point(-75.811944444 4.993611111),Belalcázar
http://www.wikidata.org/entity/Q1801197,1709005,336829,Point(-47.313888888 -7.71),Goiatins
http://www.wikidata.org/entity/Q1801179,1709302,336791,Point(-48.51 -8.833888888),Guaraí
http://www.wikidata.org/entity/Q1784265,1709500,336840,Point(-49.068888888 -11.728888888),Gurupi
http://www.wikidata.org/entity/Q946408,1709807,336815,Point(-40.713055555 -4.543055555),Ipueiras
http://www.wikidata.org/entity/Q535056,1710508,336860,Point(-47.767777777 -8.391944444),Itacajá
http://www.wikidata.org/entity/Q1801108,1710706,336832,Point(-47.480833333 -5.767777777),Itaguatins
http://www.wikidata.org/entity/Q1800939,1710904,336785,Point(-48.110833333 -8.383888888),Itapiratins
http://www.wikidata.org/entity/Q770338,1711100,336743,Point(-48.688888888 -8.570833333),Itaporã do Tocantins
http://www.wikidata.org/entity/Q1801212,1711506,336812,Point(-48.593888888 -12.653888888),Jaú do Tocantins
http://www.wikidata.org/entity/Q374444,1711803,336738,Point(-49.065 -8.118888888),Juarina
http://www.wikidata.org/entity/Q1801577,1711902,336766,Point(-49.623888888 -10.793888888),Lagoa da Confusão
http://www.wikidata.org/entity/Q1801591,1711951,336787,Point(-47.550833333 -10.377777777),Lagoa do Tocantins
http://www.wikidata.org/entity/Q2085548,1712009,336741,Point(-48.357777777 -9.750833333),Lajeado
http://www.wikidata.org/entity/Q1801192,1712157,336758,Point(-46.505833333 -12.788888888),Lavandeira
http://www.wikidata.org/entity/Q1786619,1712405,336845,Point(-46.672777777 -9.593888888),Lizarda
http://www.wikidata.org/entity/Q1801642,1712454,336783,Point(-47.855833333 -6.181944444),Luzinópolis
http://www.wikidata.org/entity/Q1801628,1712504,336858,Point(-49.653888888 -9.795833333),Marianópolis do Tocantins
http://www.wikidata.org/entity/Q1801064,1712702,336781,Point(-46.420833333 -10.547777777),Mateiros
http://www.wikidata.org/entity/Q1801042,1712801,336760,Point(-47.505833333 -5.952777777),Maurilândia do Tocantins
http://www.wikidata.org/entity/Q993530,1713205,336828,Point(-48.391944444 -9.566944444),Miracema do Tocantins
http://www.wikidata.org/entity/Q1800924,1713304,336750,Point(-48.59 -9.528888888),Miranorte
http://www.wikidata.org/entity/Q1801517,1713601,336861,Point(-48.108888888 -10.762777777),Monte do Carmo
http://www.wikidata.org/entity/Q2011582,1713700,336874,Point(-48.995 -10.003888888),Monte Santo do Tocantins
http://www.wikidata.org/entity/Q1801156,1713809,336749,Point(-47.545833333 -6.612777777),Palmeiras do Tocantins
http://www.wikidata.org/entity/Q1801142,1713957,336790,Point(-48.610833333 -7.146944444),Muricilândia
http://www.wikidata.org/entity/Q1801567,1714203,336838,Point(-47.722777777 -11.71),Natividade
http://www.wikidata.org/entity/Q2289927,1714302,336855,Point(-47.663888888 -6.371944444),Nazaré
http://www.wikidata.org/entity/Q2079727,1714880,336751,Point(-48.422777777 -7.631944444),Nova Olinda
http://www.wikidata.org/entity/Q1801604,1715002,336796,Point(-48.913888888 -10.566944444),Nova Rosalândia
http://www.wikidata.org/entity/Q1801572,1715101,336852,Point(-47.676944444 -9.962777777),Novo Acordo
http://www.wikidata.org/entity/Q1801587,1715150,336851,Point(-46.573888888 -12.930833333),Novo Alegre
http://www.wikidata.org/entity/Q1801252,1715259,336739,Point(-46.627777777 -11.823888888),Novo Jardim
http://www.wikidata.org/entity/Q1801609,1715507,336817,Point(-48.906944444 -10.707777777),Oliveira de Fátima
http://www.wikidata.org/entity/Q523587,1715705,336802,Point(-47.925833333 -7.86),Palmeirante
http://www.wikidata.org/entity/Q1801038,1715754,336834,Point(-48.401944444 -13.043888888),Palmeirópolis
http://www.wikidata.org/entity/Q978148,1716109,336859,Point(-48.866944444 -10.175833333),Paraíso do Tocantins
http://www.wikidata.org/entity/Q1801570,1716208,336839,Point(-47.882777777 -12.615),Paranã
http://www.wikidata.org/entity/Q2085357,1716307,336797,Point(-49.372222222 -7.539722222),Pau-d'Arco
http://www.wikidata.org/entity/Q1801535,1716505,336737,Point(-48.175 -8.967777777),Pedro Afonso
http://www.wikidata.org/entity/Q654261,1716604,336736,Point(-48.538888888 -12.025),Peixe
http://www.wikidata.org/entity/Q1801219,1716653,336756,Point(-48.933888888 -8.595),Pequizeiro
http://www.wikidata.org/entity/Q1801662,1716703,336757,Point(-48.765 -8.728888888),Colméia
http://www.wikidata.org/entity/Q1800896,1717008,336841,Point(-47.578888888 -11.138888888),Pindorama do Tocantins
http://www.wikidata.org/entity/Q962028,1717206,336813,Point(-48.296944444 -6.773888888),Piraquê
http://www.wikidata.org/entity/Q1073678,17174,408116,Point(-75.6075 4.980555555),Chinchiná
http://www.wikidata.org/entity/Q1800961,1717503,336786,Point(-49.181944444 -10.442777777),Pium
http://www.wikidata.org/entity/Q1800881,1717800,336842,Point(-46.478888888 -12.090833333),Ponte Alta do Bom Jesus
http://www.wikidata.org/entity/Q1801637,1717909,336830,Point(-47.535833333 -10.743888888),Ponte Alta do Tocantins
http://www.wikidata.org/entity/Q677566,1718006,336810,Point(-47.048888888 -11.608888888),Porto Alegre do Tocantins
http://www.wikidata.org/entity/Q1784315,1718204,336788,Point(-48.416944444 -10.707777777),Porto Nacional
http://www.wikidata.org/entity/Q1801132,1718303,336779,Point(-47.810833333 -5.392777777),Praia Norte
http://www.wikidata.org/entity/Q2085534,1718402,336747,Point(-48.505833333 -8.538888888),Presidente Kennedy
http://www.wikidata.org/entity/Q1801581,1718451,336745,Point(-48.893888888 -10.423888888),Pugmil
http://www.wikidata.org/entity/Q1801075,1718501,336742,Point(-47.246944444 -8.736944444),Recursolândia
http://www.wikidata.org/entity/Q2197944,1718550,336753,Point(-48.136944444 -6.437777777),Riachinho
http://www.wikidata.org/entity/Q1801085,1718659,336823,Point(-46.882777777 -11.4),Rio da Conceição
http://www.wikidata.org/entity/Q580856,1718709,336821,Point(-48.465833333 -9.292777777),Rio dos Bois
http://www.wikidata.org/entity/Q1801199,1718758,336836,Point(-47.901944444 -9.343888888),Rio Sono
http://www.wikidata.org/entity/Q1801137,1718808,336835,Point(-47.872777777 -5.347777777),Sampaio
http://www.wikidata.org/entity/Q1801094,1718840,336837,Point(-49.925 -12.536944444),Sandolândia
http://www.wikidata.org/entity/Q991120,1718865,336862,Point(-48.720833333 -7.156944444),Santa Fé do Araguaia
http://www.wikidata.org/entity/Q522587,1718881,336854,Point(-47.795 -8.796944444),Santa Maria do Tocantins
http://www.wikidata.org/entity/Q1801241,1718899,336853,Point(-48.913888888 -10.860833333),Santa Rita do Tocantins
http://www.wikidata.org/entity/Q1801204,1718907,336744,Point(-48.120833333 -11.448888888),Santa Rosa do Tocantins
http://www.wikidata.org/entity/Q1801050,1719004,336774,Point(-47.807777777 -10.281944444),Santa Tereza do Tocantins
http://www.wikidata.org/entity/Q929170,1720002,336776,Point(-47.672777777 -6.433888888),Santa Terezinha do Tocantins
http://www.wikidata.org/entity/Q1801161,1720101,336778,Point(-48.06 -5.915),São Bento do Tocantins
http://www.wikidata.org/entity/Q1801186,1720150,336777,Point(-46.658888888 -10.167777777),São Félix do Tocantins
http://www.wikidata.org/entity/Q1800932,1720200,336761,Point(-47.575 -5.555),São Miguel do Tocantins
http://www.wikidata.org/entity/Q1800952,1720259,336762,Point(-48.235833333 -12.743888888),São Salvador do Tocantins
http://www.wikidata.org/entity/Q1801056,1720309,336763,Point(-48.2 -5.256944444),São Sebastião do Tocantins
http://www.wikidata.org/entity/Q1801542,1720499,336764,Point(-48.233888888 -11.975),São Valério
http://www.wikidata.org/entity/Q1801168,1720655,336765,Point(-48.168888888 -11.146944444),Silvanópolis
http://www.wikidata.org/entity/Q1801080,1720804,336767,Point(-47.637777777 -5.600833333),Sítio Novo do Tocantins
http://www.wikidata.org/entity/Q2011603,1720853,336769,Point(-48.970833333 -11.992777777),Sucupira
http://www.wikidata.org/entity/Q22060005,1720903,336803,Point(-46.433888888 -12.406111111),Taguatinga
http://www.wikidata.org/entity/Q1800947,1720937,336804,Point(-46.988888888 -12.187777777),Taipas do Tocantins
http://www.wikidata.org/entity/Q1801633,1720978,336805,Point(-49.092777777 -12.795),Talismã
http://www.wikidata.org/entity/Q178993,1721000,336798,Point(-48.333611111 -10.188611111),Palmas
http://www.wikidata.org/entity/Q1801598,1721109,336799,Point(-48.376944444 -9.563888888),Tocantínia
http://www.wikidata.org/entity/Q587927,1721208,336800,Point(-47.415833333 -6.328888888),Tocantinópolis
http://www.wikidata.org/entity/Q1801526,1721257,336801,Point(-48.187777777 -8.972777777),Tupirama
http://www.wikidata.org/entity/Q1801621,1721307,336808,Point(-48.115833333 -8.393888888),Tupiratins
http://www.wikidata.org/entity/Q1798710,1722081,336809,Point(-47.962777777 -6.848888888),Wanderlândia
http://www.wikidata.org/entity/Q635920,1722107,336818,Point(-48.535833333 -6.410833333),Xambioá
http://www.wikidata.org/entity/Q1525422,17272,410729,Point(-75.561666666 5.296111111),Filadelfia
http://www.wikidata.org/entity/Q2279516,17380,407425,Point(-74.664675 5.453838888),La Dorada
http://www.wikidata.org/entity/Q1574759,17388,410732,Point(-75.546944444 5.399444444),La Merced
http://www.wikidata.org/entity/Q1442335,17433,407426,Point(-75.156944444 5.251944444),Manzanares
http://www.wikidata.org/entity/Q1577890,17442,408356,Point(-75.599166666 5.475277777),Marmato
http://www.wikidata.org/entity/Q925735,17444,407424,Point(-75.053055555 5.296944444),Marquetalia
http://www.wikidata.org/entity/Q1654886,17446,407428,Point(-75.260277777 5.284166666),Marulanda
http://www.wikidata.org/entity/Q1393029,17486,410733,Point(-75.518888888 5.166388888),Neira
http://www.wikidata.org/entity/Q921734,17495,407427,Point(-74.888888888 5.574166666),Norcasia
http://www.wikidata.org/entity/Q1524756,17524,385841,Point(-75.623333333 5.019444444),Palestina
http://www.wikidata.org/entity/Q1440753,17541,407429,Point(-75.161166666 5.384),Pensilvania
http://www.wikidata.org/entity/Q1093015,17614,408354,Point(-75.702777777 5.420833333),Riosucio
http://www.wikidata.org/entity/Q536797,17616,408549,Point(-75.767222222 5.163888888),Risaralda
http://www.wikidata.org/entity/Q610524,17653,410731,Point(-75.487777777 5.408055555),Salamina
http://www.wikidata.org/entity/Q726717,17662,407422,Point(-74.992777777 5.413055555),Samaná
http://www.wikidata.org/entity/Q1574774,17665,408548,Point(-75.79 5.09),San José
http://www.wikidata.org/entity/Q1441985,17777,408355,Point(-75.651388888 5.450555555),Supía
http://www.wikidata.org/entity/Q586109,17867,407423,Point(-74.9125 5.316388888),Victoria
http://www.wikidata.org/entity/Q961399,17873,385843,Point(-75.515277777 5.045555555),Villamaría
http://www.wikidata.org/entity/Q1525310,17877,408546,Point(-75.873333333 5.060555555),Viterbo
http://www.wikidata.org/entity/Q849859,18001,4079004,Point(-75.611666666 1.614166666),Florencia
http://www.wikidata.org/entity/Q1576577,18029,1342121,Point(-75.878333333 1.328888888),Albania
http://www.wikidata.org/entity/Q1579354,18094,1342131,Point(-75.872722222 1.416361111),Belén de los Andaquíes
http://www.wikidata.org/entity/Q1391874,18150,1342117,Point(-74.846666666 1.336111111),Cartagena del Chairá
http://www.wikidata.org/entity/Q660268,18205,1456137,Point(-75.919444444 1.033055555),Curillo
http://www.wikidata.org/entity/Q746033,18247,1342119,Point(-75.285 1.68),El Doncello
http://www.wikidata.org/entity/Q13998,18256,1342099,Point(-75.326388888 1.569444444),El Paujil
http://www.wikidata.org/entity/Q1441926,18410,1342111,Point(-75.436111111 1.479166666),La Montañita
http://www.wikidata.org/entity/Q1576645,18460,1459025,Point(-75.506388888 1.289166666),Puerto Milán
http://www.wikidata.org/entity/Q1654632,18479,1459033,Point(-75.724444444 1.485833333),Morelia
http://www.wikidata.org/entity/Q938384,18592,1342106,Point(-75.158333333 1.9075),Puerto Rico
http://www.wikidata.org/entity/Q1525719,18610,1460028,Point(-75.972777777 1.328611111),San José del Fragua
http://www.wikidata.org/entity/Q1642041,18753,1342095,Point(-74.77 2.115277777),San Vicente del Caguán
http://www.wikidata.org/entity/Q1525682,18756,1342101,Point(-75.253888888 0.698333333),Solano
http://www.wikidata.org/entity/Q1575560,18785,1342124,Point(-75.619722222 0.875833333),Solita
http://www.wikidata.org/entity/Q1577776,18860,1342102,Point(-75.706388888 1.193333333),Valparaíso
http://www.wikidata.org/entity/Q335135,19001,1706524,Point(-76.6061 2.4411),Popayán
http://www.wikidata.org/entity/Q2308989,19022,1356413,Point(-76.856111111 1.913055555),Almaguer
http://www.wikidata.org/entity/Q2429884,19050,1632077,Point(-77.249166666 2.255833333),Argelia
http://www.wikidata.org/entity/Q2309052,19075,1694626,Point(-77.216388888 2.040555555),Balboa
http://www.wikidata.org/entity/Q1936249,19100,1554702,Point(-76.966388888 1.835833333),Bolívar
http://www.wikidata.org/entity/Q2025478,19110,1717031,Point(-76.641111111 3.016388888),Buenos Aires
http://www.wikidata.org/entity/Q1256885,19130,1717032,Point(-76.573055555 2.623333333),Cajibío
http://www.wikidata.org/entity/Q1391900,19137,1722357,Point(-76.482777777 2.796944444),Caldonó
http://www.wikidata.org/entity/Q2420491,19142,1722356,Point(-76.407777777 3.035555555),Caloto
http://www.wikidata.org/entity/Q2236398,19212,1723758,Point(-76.259444444 3.173888888),Corinto
http://www.wikidata.org/entity/Q961294,19256,1632120,Point(-76.810833333 2.451388888),El Tambo
http://www.wikidata.org/entity/Q2308980,19290,1554698,Point(-77.072222222 1.682222222),Florencia
http://www.wikidata.org/entity/Q3091297,19300,1453518,Point(-76.3925 3.133611111),Guachené
http://www.wikidata.org/entity/Q2432113,19318,1310021,Point(-77.886111111 2.569722222),Guapí
http://www.wikidata.org/entity/Q1441907,19355,1473614,Point(-76.063611111 2.550277777),Inzá
http://www.wikidata.org/entity/Q1525285,19364,1740108,Point(-76.323888888 2.776388888),Jambaló
http://www.wikidata.org/entity/Q508563,19392,1473604,Point(-76.764166666 2.1775),La Sierra
http://www.wikidata.org/entity/Q2309024,19397,1554704,Point(-76.777777777 2.000833333),La Vega
http://www.wikidata.org/entity/Q2297415,19418,1311685,Point(-77.247222222 2.846388888),López de Micay
http://www.wikidata.org/entity/Q1526078,19450,1554703,Point(-77.165277777 1.795277777),Mercaderes
